Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_57_505.jpg;15;1;0;5.002027;111.512;152.4976;0.2589599;278.9378;1.789095
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_57_553.jpg;15;1;0;5.001508;111.5383;152.3052;359.9634;280.0563;1.902582
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_57_603.jpg;15;1;0;5.000425;111.5678;152.1113;359.7754;281.0897;1.927017
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_57_653.jpg;15;1;0;5.000648;111.619;151.8172;359.7336;282.6324;1.792771
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_57_704.jpg;15;1;0;5.000892;111.6801;151.5219;359.8658;284.2474;1.582054
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_57_753.jpg;15;1;0;5.001708;111.7261;151.324;0.06686991;285.3813;1.357446
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_57_803.jpg;15;1;0;5.005965;111.7785;151.1274;0.2102465;287.1278;1.140757
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_57_853.jpg;15;1;0;5.006091;111.868;150.8404;0.2677047;289.8563;0.9588492
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_57_903.jpg;-15;1;0;5.011346;111.937;150.6528;0.249317;291.676;0.9817043
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_57_954.jpg;-15;1;0;5.010372;112.0376;150.3714;0.1553365;292.0648;0.8953097
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_58_003.jpg;-15;1;0;5.009988;112.1045;150.1831;0.1116355;291.3504;0.8187456
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_58_053.jpg;-15;1;0;5.010306;112.2018;149.8984;0.1022169;289.7093;0.62059
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_58_103.jpg;-15;1;0;5.015841;112.2629;149.7065;0.1365111;288.4249;0.3938932
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_58_154.jpg;-15;1;0;5.009279;112.3478;149.4163;0.2365956;286.3965;359.9247
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_58_204.jpg;-15;1;0;5.009323;112.4241;149.124;0.3398314;284.3343;359.347
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_58_253.jpg;-15;1;0;5.009191;112.4704;148.929;0.372395;282.963;358.9508
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_58_303.jpg;-15;1;0;5.004805;112.514;148.7348;0.3409782;281.5876;358.6046
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_58_353.jpg;-15;1;0;5.002458;112.5749;148.4454;0.1495233;279.7335;358.2553
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_58_403.jpg;15;1;0;5.001975;112.6164;148.2542;359.9112;279.2819;358.2223
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_58_453.jpg;15;1;0;5.002158;112.6842;147.9646;359.7194;279.841;358.5949
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_58_503.jpg;15;1;0;5.039503;112.7312;147.7686;359.7303;280.6146;359.0157
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_58_553.jpg;15;1;0;5.022374;112.802;147.4711;359.9631;281.9677;359.6561
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_58_603.jpg;15;1;0;5.009492;112.8514;147.2735;0.1505057;283.1766;0.1014501
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_58_654.jpg;15;1;0;5.00947;112.9295;146.9796;0.3711211;285.1428;0.7403257
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_58_703.jpg;15;1;0;5.006599;112.9846;146.786;0.452776;286.5203;1.134473
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_58_754.jpg;15;1;0;5.003452;113.0703;146.4999;0.426446;288.5247;1.588791
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_58_802.jpg;15;1;0;5.001956;113.13;146.3119;0.3066829;289.7335;1.787
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_58_853.jpg;15;1;0;5.001571;113.2249;146.0343;359.979;291.4164;1.966248
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_58_903.jpg;15;1;0;5.00052;113.2926;145.8495;359.8347;292.4566;1.991417
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_58_953.jpg;15;1;0;5.000731;113.4015;145.5705;359.8499;294.0323;1.855769
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_59_002.jpg;15;1;0;5.001334;113.4796;145.3848;359.9619;295.1187;1.711618
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_59_053.jpg;15;1;0;5.002361;113.6022;145.1104;0.02592943;296.7797;1.360712
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_59_103.jpg;15;1;0;5.079191;113.6904;144.9296;0.02141216;298.2052;1.113595
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_59_153.jpg;15;1;0;5.010644;113.8378;144.6671;0.08464704;300.7199;1.059491
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_59_203.jpg;-15;1;0;5.004972;113.9397;144.4951;0.0826002;301.8546;1.070289
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_59_256.jpg;-15;1;0;5.010789;114.0877;144.2339;0.04741912;301.4218;0.9083002
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_59_306.jpg;-15;1;0;5.010126;114.2335;143.9702;0.06499991;299.9208;0.6707914
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_59_357.jpg;-15;1;0;5.010137;114.3277;143.7919;0.1151097;298.6705;0.4276643
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_59_407.jpg;-15;1;0;5.009263;114.463;143.521;0.2368695;296.6592;359.9426
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_59_457.jpg;-15;1;0;5.009174;114.5485;143.3378;0.3501528;295.2716;359.5264
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_59_507.jpg;-15;1;0;5.008953;114.6708;143.0627;0.4163076;293.2083;358.946
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_59_555.jpg;-15;1;0;5.006122;114.7486;142.8795;0.3872679;291.8157;358.6069
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_59_605.jpg;-15;1;0;5.002372;114.8602;142.6056;0.197235;289.944;358.2605
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_59_655.jpg;-15;1;0;5.001644;114.9302;142.4231;359.9737;288.8072;358.1151
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_59_705.jpg;-15;1;0;5.000413;115.0313;142.1441;359.8419;287.2201;358.0796
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_59_755.jpg;-15;1;0;5.000566;115.0947;141.9545;359.8732;286.1479;358.1246
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_59_805.jpg;-15;1;0;5.00119;115.1836;141.6653;0.06318932;284.4868;358.2879
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_59_855.jpg;-15;1;0;5.002257;115.2384;141.4734;0.05434785;283.3847;358.5272
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_59_905.jpg;-15;1;0;5.003094;115.3114;141.1823;0.005910495;281.4743;358.8936
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_59_955.jpg;-15;1;0;5.023573;115.349;140.9846;0.07058094;279.8226;358.9386
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_00_005.jpg;-15;1;0;5.008965;115.3944;140.6878;0.09817485;277.5226;358.8634
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_00_055.jpg;-15;1;0;5.006536;115.4197;140.4909;0.02967066;276.0236;358.8187
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_00_104.jpg;-15;1;0;5.01222;115.4497;140.194;359.9526;273.9286;358.7663
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_00_155.jpg;-15;1;0;5.015572;115.4632;139.9933;0.0305857;272.585;358.703
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_00_205.jpg;15;1;0;5.004216;115.478;139.6952;359.9631;270.8402;358.7031
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_00_255.jpg;15;1;0;5.001993;115.4906;139.4957;359.9382;270.6398;358.9183
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_00_305.jpg;15;1;0;5.009688;115.5087;139.1935;0.01428807;271.5486;359.27
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_00_355.jpg;15;1;0;5.01002;115.5222;138.9922;0.07908326;272.6206;359.5216
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_00_405.jpg;15;1;0;5.00492;115.5481;138.6898;0.2309567;274.548;0.00278267
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_00_455.jpg;15;1;0;5.009321;115.5698;138.4889;0.3360515;275.9034;0.3758994
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_00_504.jpg;15;1;0;5.00937;115.6084;138.1897;0.4297629;277.9467;0.9435617
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_00_553.jpg;15;1;0;5.006665;115.6376;137.9923;0.4231674;279.3541;1.293402
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_00_603.jpg;15;1;0;5.002806;115.6685;137.7967;0.3389793;280.6521;1.552564
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_00_653.jpg;15;1;0;5.00193;115.7197;137.5069;0.0648884;282.4175;1.79949
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_00_703.jpg;15;1;0;5.001424;115.7575;137.3147;359.8668;283.489;1.850864
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_00_753.jpg;15;1;0;5.000302;115.8215;137.0242;359.767;285.05;1.826087
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_00_803.jpg;15;1;0;5.000981;115.8693;136.8293;359.835;286.1193;1.717724
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_00_853.jpg;15;1;0;5.001259;115.9481;136.5369;0.03266649;287.7766;1.417872
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_00_902.jpg;15;1;0;5.077873;116.0075;136.3438;0.08323378;289.2254;1.222249
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_00_953.jpg;15;1;0;5.007678;116.1081;136.0611;0.1024207;291.8516;1.06858
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_01_003.jpg;15;1;0;5.0089;116.184;135.8768;0.06992299;293.484;1.118736
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_01_053.jpg;15;1;0;5.007618;116.3055;135.6045;359.99;295.6805;1.226241
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_01_109.jpg;-15;1;0;5.019776;116.4266;135.3291;0.0100146;296.1255;1.095774
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_01_159.jpg;-15;1;0;5.0121;116.5065;135.1449;0.01292956;295.4531;0.9482334
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_01_209.jpg;-15;1;0;5.010312;116.6241;134.8667;0.06398715;293.8389;0.6656412
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_01_258.jpg;-15;1;0;5.010084;116.699;134.679;0.1390913;292.5565;0.3949525
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_01_306.jpg;-15;1;0;5.009146;116.805;134.3949;0.2947279;290.5178;359.8701
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_01_359.jpg;-15;1;0;5.009039;116.8709;134.204;0.3944918;289.1371;359.4653
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_01_409.jpg;-15;1;0;5.008514;116.9636;133.9176;0.4626187;287.0517;358.8766
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_01_460.jpg;-15;1;0;5.005587;117.0219;133.7276;0.4196309;285.6797;358.5537
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_01_509.jpg;15;1;0;5.002359;117.1137;133.4466;0.1823441;285.1179;358.4384
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_01_554.jpg;15;1;0;5.003296;117.1771;133.2611;359.9217;285.558;358.5913
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_01_604.jpg;15;1;0;5.026502;117.2767;132.9785;359.7732;286.7144;359.1448
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_01_658.jpg;15;1;0;5.011493;117.3428;132.7888;359.7776;287.6894;359.4984
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_01_708.jpg;15;1;0;5.009681;117.4461;132.505;359.8506;289.5164;0.0891438
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_01_757.jpg;15;1;0;5.009202;117.5192;132.3169;359.9424;290.846;0.548161
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_01_808.jpg;15;1;0;5.007895;117.6338;132.037;0.09147821;292.852;1.195024
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_01_858.jpg;15;1;0;5.00441;117.7118;131.8531;0.1062203;294.1305;1.54853
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_01_908.jpg;15;1;0;5.002012;117.8313;131.5815;359.9795;295.8907;1.901085
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_01_958.jpg;15;1;0;5.001494;117.9148;131.4013;359.9416;296.9931;2.044438
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_02_008.jpg;15;1;0;5.000257;118.0465;131.131;0.03484501;298.6282;2.068264
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_02_058.jpg;15;1;0;5.001818;118.1375;130.9549;359.9683;299.7209;2.01672
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_02_108.jpg;15;1;0;5.001231;118.2813;130.6917;0.008869321;301.3216;1.799793
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_02_157.jpg;15;1;0;5.001159;118.3814;130.5184;0.03736223;302.4131;1.575019
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_02_208.jpg;15;1;0;5.003207;118.537;130.2635;359.9845;304.0359;1.145043
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_02_258.jpg;15;1;0;5.09176;118.6525;130.096;0.07710693;305.7755;1.00428
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_02_308.jpg;15;1;0;5.007698;118.8346;129.8568;0.1484896;308.0817;1.06557
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_02_357.jpg;15;1;0;5.008719;118.9596;129.7012;0.1326788;309.5973;1.139256
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_02_407.jpg;15;1;0;5.006082;119.1505;129.4743;359.9608;311.8175;1.213093
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_02_458.jpg;15;1;0;5.016985;119.2823;129.3249;359.9232;313.144;1.222962
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_02_507.jpg;15;1;0;5.002745;119.4901;129.1062;0.02522189;315.1648;1.297515
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_02_556.jpg;-15;1;0;5.002357;119.6267;128.9617;359.972;315.8036;1.209097
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_02_606.jpg;-15;1;0;5.018635;119.8333;128.7418;0.002506253;315.372;0.9206836
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_02_655.jpg;-15;1;0;5.009805;119.9708;128.5944;0.05215545;314.4458;0.7133994
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_02_706.jpg;-15;1;0;5.01562;120.174;128.3693;0.1783649;312.621;0.3048659
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_02_755.jpg;-15;1;0;5.009327;120.3063;128.2161;0.2902976;311.283;359.9567
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_02_805.jpg;-15;1;0;5.009476;120.4989;127.9824;0.4392458;309.2271;359.3719
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_02_854.jpg;-15;1;0;5.008937;120.6235;127.8251;0.4850043;307.8357;358.9903
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_02_906.jpg;-15;1;0;5.00505;120.8046;127.5884;0.4099545;305.7428;358.5176
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_02_955.jpg;-15;1;0;5.002515;120.9218;127.4303;0.2614666;304.4993;358.3051
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_03_005.jpg;-15;1;0;5.0015;121.0909;127.1915;359.8935;302.7981;358.1065
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_03_055.jpg;-15;1;0;5.001231;121.2014;127.0289;359.7359;301.7682;358.0893
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_03_105.jpg;-15;1;0;5.000664;121.3641;126.778;359.7248;300.22;358.216
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_03_155.jpg;-15;1;0;5.00099;121.4691;126.6064;359.8207;299.1492;358.3527
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_03_205.jpg;-15;1;0;5.001778;121.6212;126.3428;0.1033436;297.4513;358.6423
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_03_255.jpg;15;1;0;5.073461;121.7248;126.1668;0.2473679;296.91;359.0388
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_03_306.jpg;15;1;0;5.01168;121.877;125.9021;0.4780612;297.5574;359.5476
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_03_359.jpg;15;1;0;5.010087;121.9787;125.7255;0.6544934;298.5938;359.8648
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_03_409.jpg;15;1;0;5.010139;122.1339;125.4636;0.8779027;300.4752;0.338712
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_03_458.jpg;15;1;0;5.009731;122.2394;125.2917;0.9650634;301.8233;0.6390432
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_03_508.jpg;15;1;0;5.007037;122.4007;125.0396;0.9382074;304.0129;1.03367
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_03_555.jpg;15;1;0;5.006207;122.5114;124.876;0.8178324;305.5432;1.291273
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_03_605.jpg;15;1;0;5.003024;122.6806;124.6362;0.4903892;307.5846;1.574528
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_03_655.jpg;15;1;0;5.002042;122.7958;124.4802;0.176432;308.7704;1.688365
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_03_705.jpg;15;1;0;5.001453;122.9744;124.2493;359.7572;310.3619;1.726385
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_03_754.jpg;15;1;0;5.000241;123.0985;124.0954;359.6531;311.3777;1.638071
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_03_803.jpg;15;1;0;5.001041;123.2268;123.9425;359.6512;312.409;1.494601
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_03_854.jpg;15;1;0;5.001383;123.4285;123.715;359.8667;314.1333;1.197517
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_03_905.jpg;15;1;0;5.047801;123.6429;123.4969;0.1763252;316.4462;1.043092
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_03_955.jpg;15;1;0;5.008604;123.7901;123.3587;0.2992577;318.1214;1.027053
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_04_005.jpg;-15;1;0;5.006289;124.0131;123.1584;0.3006144;320.2386;1.001824
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_04_055.jpg;-15;1;0;5.004981;124.1594;123.0232;0.2161458;320.295;0.8545734
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_04_105.jpg;-15;1;0;5.009913;124.3807;122.8209;0.1498317;319.1891;0.6645434
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_04_155.jpg;-15;1;0;5.010257;124.5273;122.684;0.145843;318.0696;0.4971446
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_04_205.jpg;-15;1;0;5.015707;124.7436;122.4735;0.1993061;316.1364;0.1154629
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_04_255.jpg;-15;1;0;5.009247;124.8846;122.3294;0.2679343;314.7791;359.7746
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_04_305.jpg;-15;1;0;5.009462;125.0906;122.1097;0.3237304;312.7437;359.2332
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_29_04_355.jpg;-15;1;0;5.008356;125.2241;121.9611;0.3224468;311.3599;358.8649
